Data,Indice de vendas residenciais,Variacao mensal de vendas residenciais,Preco medio de vendas residenciais (RS/m2),Indice de alugueis residenciais,Variacao mensal de alugueis residenciais,Preco medio de alugueis residenciais (RS/m2),Rentabilidade dos alugueis residenciais,Indice de vendas comerciais,Variacao mensal de vendas comerciais,Preco medio de vendas comerciais (RS/m2),Indice de alugueis comerciais,Variacao mensal de alugueis comerciais,Preco medio de alugueis comerciais (RS/m2),Rentabilidade dos alugueis comerciais
2012-05,98.96128005500495,0.009404413004809719,5269.10243683113,132.4641136958568,0.010706708167745427,24.68805190860948,0.004664848356940712,84.49262221363009,0.006959588883295439,8177.943717594385,102.93454817479395,0.010037570229240672,44.324598797880036,0.005825362391703009
2012-06,100.0,0.01049622584123504,5324.4081259887125,133.16738189399814,0.005309122437161159,24.819123798927276,0.0046352516125438975,85.62967581003967,0.013457430561625468,8287.997827310794,103.96456453661801,0.010006517540398389,44.76813367322215,0.005804735670365662
2012-07,100.7349224657635,0.0073492246576349245,5363.538397475541,133.9601252990241,0.005952984835708514,24.96687166653786,0.004606210676191039,86.88233663967061,0.0146288166781085,8409.241428155086,104.90761598756956,0.009070893098574884,45.17422062799466,0.00580125117270717
2012-08,101.66828305817032,0.009265511597768174,5413.2343247024255,134.7934021682039,0.00622033509837178,25.122173974661766,0.004572849219290141,87.95025581121546,0.0122915567519076,8512.604096409746,105.38159394904825,0.0045180510205745875,45.37832006160663,0.0057799413588824
2012-09,102.46781982396897,0.007864171025109066,5455.804925230876,136.00593256946755,0.008995472936802737,25.34815981076449,0.004550608381409572,88.73472823414588,0.008919501321454774,8588.532279896694,106.01778856829361,0.0060370563340782155,45.65227153616438,0.005747560382649284
2012-10,103.19420280053673,0.007088888763473405,5494.480519461048,136.51288236773007,0.0037274094496105616,25.44264278117337,0.004516247229012986,89.4056472184264,0.007560951587186301,8653.46975666998,106.31293776316316,0.0027839591719028365,45.77936559622568,0.005709637001593857
2012-11,104.13642728320632,0.009130595102234622,5544.6483963813625,137.37913146351963,0.006345548352397354,25.604090301154077,0.004493554872227734,90.54689085996489,0.012764782505855811,8763.929416034875,106.82494378871401,0.00481602744053098,45.9998402771472,0.0056567508423751136
2012-12,105.19345215787885,0.010150385434271405,5600.92871470215,138.11141471191854,0.005330381991775554,25.740569883011144,0.004474830001849132,91.79698264786258,0.013806015601695578,8884.92436228481,107.7674218179962,0.008822640067532094,46.405680311076445,0.005629546216010425
2013-01,106.18713648090106,0.009446256422223322,5653.8365235438205,139.9452276720781,0.013277779856101256,26.082347503288354,0.004479984069857872,93.08766521449444,0.014060185088903984,9009.848043319447,108.42850712605716,0.006134370637328903,46.69034995378199,0.005568357031175563
2013-02,107.17218436448827,0.009276527423492395,5706.284493102418,141.4484201849431,0.010741291702974873,26.36250560611953,0.00448135776683148,94.18386978299901,0.011776045365180104,9115.948422610954,109.27959488636736,0.00784929888706061,47.05683646571068,0.005531978567119972
2013-03,108.09293604698776,0.00859133074462731,5755.309070505599,142.98135303365845,0.010837398160481772,26.64820657588098,0.004478221120769869,95.28664549585766,0.011708753477633222,9222.684815406126,109.25450748728586,-2.295707547926879E-4,47.04603359224509,0.005491911034510052
2013-04,109.24961456242832,0.010700778031764831,5816.895355373282,144.19544149530844,0.008491236345792491,26.87448279610829,0.004461650953221955,96.47005686436958,0.012419488191169222,9337.225840561938,109.5080224901487,0.002320407722238223,47.15519957189321,0.005433508831443562
2013-05,110.35406574033819,0.010109428599208114,5875.700843637492,144.84807567261728,0.004526038899295478,26.996117750641922,0.004430354297708865,97.38233314897921,0.009456574550300342,9425.524012816202,110.26157171995726,0.0068812239749498644,47.47968506173087,0.005405613876432401
2013-06,111.60809647247284,0.011363702132057113,5942.470557841665,145.24964019639515,0.002772315213116616,27.070959498577114,0.004388716869331372,97.93025479898986,0.005626499512723878,9478.55671908148,111.15859258550587,0.008135389796790423,47.86595080713689,0.005397417637540095
